"Id","ActivityDate","TotalDistance"
4020332650,2016-05-02,0.340000003576279
4020332650,2016-05-03,3.22000002861023
4020332650,2016-05-04,7.34999990463257
4020332650,2016-05-05,8.43000030517578
4020332650,2016-05-06,3.13000011444092
4020332650,2016-05-07,4.40000009536743
4020332650,2016-05-08,4.19999980926514
4020332650,2016-05-09,3.26999998092651
4020332650,2016-05-10,3.98000001907349
4020332650,2016-05-11,2.65000009536743
4020332650,2016-05-12,0.419999986886978
4057192912,2016-04-12,4.03000020980835
4057192912,2016-04-13,4.46999979019165
4057192912,2016-04-14,0
4057192912,2016-04-15,2.95000004768372
4319703577,2016-04-12,5.19999980926514
4319703577,2016-04-13,5.5
4319703577,2016-04-14,6.88000011444092
4319703577,2016-04-15,3.79999995231628
4319703577,2016-04-16,3.1800000667572
4319703577,2016-04-17,0.0199999995529652
4319703577,2016-04-18,1.54999995231628
4319703577,2016-04-19,5.98999977111816
4319703577,2016-04-20,6.01000022888184
4319703577,2016-04-21,2.48000001907349
4319703577,2016-04-22,3.01999998092651
4319703577,2016-04-23,3.30999994277954
4319703577,2016-04-24,2.74000000953674
4319703577,2016-04-25,6.21000003814697
4319703577,2016-04-26,6.6399998664856
4319703577,2016-04-27,7.23000001907349
4319703577,2016-04-28,7.28000020980835
4319703577,2016-04-29,5.3600001335144
4319703577,2016-04-30,5.51999998092651
4319703577,2016-05-01,0.839999973773956
4319703577,2016-05-02,6.23999977111816
4319703577,2016-05-03,6.46999979019165
4319703577,2016-05-04,7.01999998092651
4319703577,2016-05-05,9.48999977111816
4319703577,2016-05-06,6.42000007629395
4319703577,2016-05-07,5.32999992370605
4319703577,2016-05-08,2.46000003814697
4319703577,2016-05-09,6.96000003814697
4319703577,2016-05-10,6.36999988555908
4319703577,2016-05-11,6.13000011444092
4319703577,2016-05-12,0.00999999977648258
4388161847,2016-04-12,7.78000020980835
4388161847,2016-04-13,8.44999980926514
4388161847,2016-04-14,6.82000017166138
4388161847,2016-04-15,6.73000001907349
4388161847,2016-04-16,5.05999994277954
4388161847,2016-04-17,3.57999992370605
4388161847,2016-04-18,9.10000038146973
4388161847,2016-04-19,7.82999992370605
4388161847,2016-04-20,8.11999988555908
4388161847,2016-04-21,7.73000001907349
4388161847,2016-04-22,9.34000015258789
4388161847,2016-04-23,10.1800003051758
4388161847,2016-04-24,7.88000011444092
4388161847,2016-04-25,9.97000026702881
4388161847,2016-04-26,7.28000020980835
4388161847,2016-04-27,8.60999965667725
4388161847,2016-04-28,7.75
4388161847,2016-04-29,7.09999990463257
4388161847,2016-04-30,9.64000034332275
4388161847,2016-05-01,7.8899998664856
4388161847,2016-05-02,8.39999961853027
4388161847,2016-05-03,9.78999996185303
4388161847,2016-05-04,9.52000045776367
4388161847,2016-05-05,7.38000011444092
4388161847,2016-05-06,10.1300001144409
4388161847,2016-05-07,17.5400009155273
4388161847,2016-05-08,14.3800001144409
4388161847,2016-05-09,7.8600001335144
4388161847,2016-05-10,7.92000007629395
4388161847,2016-05-11,7.84000015258789
4388161847,2016-05-12,2.58999991416931
4445114986,2016-04-12,2.20000004768372
4445114986,2016-04-13,1.99000000953674
4445114986,2016-04-14,2.67000007629395
4445114986,2016-04-15,4.82999992370605
4445114986,2016-04-16,2.65000009536743
4445114986,2016-04-17,1.51999998092651
4445114986,2016-04-18,4.23999977111816
4445114986,2016-04-19,1.38999998569489
4445114986,2016-04-20,1.38999998569489
4445114986,2016-04-21,2.55999994277954
4445114986,2016-04-22,4.57999992370605
4445114986,2016-04-23,2.9300000667572
4445114986,2016-04-24,3.35999989509583
4445114986,2016-04-25,2.26999998092651
4445114986,2016-04-26,4.40999984741211
4445114986,2016-04-27,5.03000020980835
4445114986,2016-04-28,3.00999999046326
4445114986,2016-04-29,3.14000010490417
4445114986,2016-04-30,4.17999982833862
4445114986,2016-05-01,3.50999999046326
4445114986,2016-05-02,4.75
4445114986,2016-05-03,5.17999982833862
4445114986,2016-05-04,1.96000003814697
4445114986,2016-05-05,2.54999995231628
4445114986,2016-05-06,3.02999997138977
4445114986,2016-05-07,3.58999991416931
4445114986,2016-05-08,4.90000009536743
4445114986,2016-05-09,3.53999996185303
4445114986,2016-05-10,2.63000011444092
4445114986,2016-05-11,6.1100001335144
4445114986,2016-05-12,0.519999980926514
4558609924,2016-04-12,3.39000010490417
4558609924,2016-04-13,3.28999996185303
4558609924,2016-04-14,4.48999977111816
4558609924,2016-04-15,5.15000009536743
4558609924,2016-04-16,4.82000017166138
4558609924,2016-04-17,6.40000009536743
4558609924,2016-04-18,5.90999984741211
4558609924,2016-04-19,3.5699999332428
4558609924,2016-04-20,3.17000007629395
4558609924,2016-04-21,9.07999992370605
4558609924,2016-04-22,6.34999990463257
4558609924,2016-04-23,4.55000019073486
4558609924,2016-04-24,5.65999984741211
4558609924,2016-04-25,5.34999990463257
4558609924,2016-04-26,6.05000019073486
4558609924,2016-04-27,6.32000017166138
4558609924,2016-04-28,6.25
4558609924,2016-04-29,5.17999982833862
4558609924,2016-04-30,6.82000017166138
4558609924,2016-05-01,2.26999998092651
4558609924,2016-05-02,5.21999979019165
4558609924,2016-05-03,3.48000001907349
4558609924,2016-05-04,3.46000003814697
4558609924,2016-05-05,7.01000022888184
4558609924,2016-05-06,2.48000001907349
4558609924,2016-05-07,5.44000005722046
4558609924,2016-05-08,4.32999992370605
4558609924,2016-05-09,7.57000017166138
4558609924,2016-05-10,4.25
4558609924,2016-05-11,6.01999998092651
4558609924,2016-05-12,4.17000007629395
4702921684,2016-04-12,5.88000011444092
4702921684,2016-04-13,5.57999992370605
4702921684,2016-04-14,6.36999988555908
4702921684,2016-04-15,5.28000020980835
4702921684,2016-04-16,9.02999973297119
4702921684,2016-04-17,10.289999961853
4702921684,2016-04-18,7.38000011444092
4702921684,2016-04-19,5.44000005722046
4702921684,2016-04-20,7.13000011444092
4702921684,2016-04-21,5.30000019073486
4702921684,2016-04-22,1.35000002384186
4702921684,2016-04-23,12.2700004577637
4702921684,2016-04-24,12.2200002670288
4702921684,2016-04-25,7.42999982833862
4702921684,2016-04-26,4.94999980926514
4702921684,2016-04-27,5.71999979019165
4702921684,2016-04-28,7.32000017166138
4702921684,2016-04-29,8.05000019073486
4702921684,2016-04-30,8.22999954223633
4702921684,2016-05-01,0
4702921684,2016-05-02,5.92000007629395
4702921684,2016-05-03,7.67000007629395
4702921684,2016-05-04,6.61999988555908
4702921684,2016-05-05,6.98999977111816
4702921684,2016-05-06,5.63000011444092
4702921684,2016-05-07,11.6499996185303
4702921684,2016-05-08,10.4300003051758
4702921684,2016-05-09,6.67999982833862
4702921684,2016-05-10,8.60999965667725
4702921684,2016-05-11,7.96000003814697
4702921684,2016-05-12,2.23000001907349
5553957443,2016-04-12,7.57000017166138
5553957443,2016-04-13,3.16000008583069
5553957443,2016-04-14,11.1199998855591
5553957443,2016-04-15,10.8599996566772
5553957443,2016-04-16,3.76999998092651
5553957443,2016-04-17,0.430000007152557
5553957443,2016-04-18,2.4300000667572
5553957443,2016-04-19,10.1099996566772
5553957443,2016-04-20,1.76999998092651
5553957443,2016-04-21,8.0600004196167
5553957443,2016-04-22,7.63000011444092
5553957443,2016-04-23,2.69000005722046
5553957443,2016-04-24,1.17999994754791
5553957443,2016-04-25,7.19000005722046
5553957443,2016-04-26,7.76000022888184
5553957443,2016-04-27,6.88000011444092
5553957443,2016-04-28,7.63000011444092
5553957443,2016-04-29,8.32999992370605
5553957443,2016-04-30,0.779999971389771
5553957443,2016-05-01,3.36999988555908
5553957443,2016-05-02,6.38000011444092
5553957443,2016-05-03,8.39000034332275
5553957443,2016-05-04,2.76999998092651
5553957443,2016-05-05,9.51000022888184
5553957443,2016-05-06,6.28999996185303
5553957443,2016-05-07,1.22000002861023
5553957443,2016-05-08,4
5553957443,2016-05-09,7.57999992370605
5553957443,2016-05-10,10.710000038147
5553957443,2016-05-11,3.22000002861023
5553957443,2016-05-12,2.03999996185303
5577150313,2016-04-12,6.07999992370605
5577150313,2016-04-13,3.78999996185303
5577150313,2016-04-14,6.42000007629395
5577150313,2016-04-15,9.07999992370605
5577150313,2016-04-16,10.6599998474121
5577150313,2016-04-17,9.14000034332275
5577150313,2016-04-18,7.3899998664856
5577150313,2016-04-19,9.42000007629395
5577150313,2016-04-20,6.21999979019165
5577150313,2016-04-21,8.09000015258789
5577150313,2016-04-22,6.84999990463257
5577150313,2016-04-23,5.71000003814697
5577150313,2016-04-24,11.7799997329712
5577150313,2016-04-25,4.78000020980835
5577150313,2016-04-26,3.98000001907349
5577150313,2016-04-27,5.1399998664856
5577150313,2016-04-28,7.42999982833862
5577150313,2016-04-29,5.92000007629395
5577150313,2016-04-30,9.23999977111816
5577150313,2016-05-01,9.98999977111816
5577150313,2016-05-02,5.55999994277954
5577150313,2016-05-03,8.25
5577150313,2016-05-04,3.89000010490417
5577150313,2016-05-05,5.6399998664856
5577150313,2016-05-06,3.70000004768372
5577150313,2016-05-07,0
5577150313,2016-05-08,0
5577150313,2016-05-09,2.55999994277954
5577150313,2016-05-10,6.65000009536743
5577150313,2016-05-11,3.03999996185303
6117666160,2016-04-12,0
6117666160,2016-04-13,0
6117666160,2016-04-14,0
6117666160,2016-04-15,10.5900001525879
6117666160,2016-04-16,10.9099998474121
6117666160,2016-04-17,5.40000009536743
6117666160,2016-04-18,3.91000008583069
6117666160,2016-04-19,8.40999984741211
6117666160,2016-04-20,8.02000045776367
6117666160,2016-04-21,15.0100002288818
6117666160,2016-04-22,6.19999980926514
6117666160,2016-04-23,8.68000030517578
6117666160,2016-04-24,5.76000022888184
6117666160,2016-04-25,0
6117666160,2016-04-26,7.21000003814697
6117666160,2016-04-27,7.1100001335144
6117666160,2016-04-28,2.59999990463257
6117666160,2016-04-29,7.23999977111816
6117666160,2016-04-30,5.28000020980835
6117666160,2016-05-01,6.73000001907349
6117666160,2016-05-02,3.73000001907349
6117666160,2016-05-03,0
6117666160,2016-05-04,2.25999999046326
6117666160,2016-05-05,7.40000009536743
6117666160,2016-05-06,2.6800000667572
6117666160,2016-05-07,5.53999996185303
6117666160,2016-05-08,5.53000020980835
6117666160,2016-05-09,3.38000011444092
6290855005,2016-04-12,3.45000004768372
6290855005,2016-04-13,5.40000009536743
6290855005,2016-04-14,5.80000019073486
6290855005,2016-04-15,7.17999982833862
6290855005,2016-04-16,6.28000020980835
6290855005,2016-04-17,5.94000005722046
6290855005,2016-04-18,5.21000003814697
6290855005,2016-04-19,5.40000009536743
6290855005,2016-04-20,4.80999994277954
6290855005,2016-04-21,0
6290855005,2016-04-22,4.71999979019165
6290855005,2016-04-23,0
6290855005,2016-04-24,4.46000003814697
6290855005,2016-04-25,5.90000009536743
6290855005,2016-04-26,0
6290855005,2016-04-27,4.21000003814697
6290855005,2016-04-28,4.32999992370605
6290855005,2016-04-29,0
6290855005,2016-04-30,5.09999990463257
6290855005,2016-05-01,7.44000005722046
6290855005,2016-05-02,5.13000011444092
6290855005,2016-05-03,4.57000017166138
6290855005,2016-05-04,4.40999984741211
6290855005,2016-05-05,4.78999996185303
6290855005,2016-05-06,4.61999988555908
6290855005,2016-05-07,4.17000007629395
6290855005,2016-05-08,5.82999992370605
6290855005,2016-05-09,4.75
6290855005,2016-05-10,0
6775888955,2016-04-12,0
6775888955,2016-04-13,2.91000008583069
6775888955,2016-04-14,3.70000004768372
6775888955,2016-04-15,0.920000016689301
6775888955,2016-04-16,3.39000010490417
6775888955,2016-04-17,1.78999996185303
6775888955,2016-04-18,5.94999980926514
6775888955,2016-04-19,0
6775888955,2016-04-20,7.71999979019165
6775888955,2016-04-21,0
6775888955,2016-04-22,0.46000000834465
6775888955,2016-04-23,0
6775888955,2016-04-24,1.53999996185303
6775888955,2016-04-25,4.6399998664856
6775888955,2016-04-26,5.26999998092651
6775888955,2016-04-27,0
6775888955,2016-04-28,0.5
6775888955,2016-04-29,0
6775888955,2016-04-30,1.78999996185303
6775888955,2016-05-01,1.77999997138977
6775888955,2016-05-02,0
6775888955,2016-05-03,0.00999999977648258
6775888955,2016-05-04,0
6775888955,2016-05-05,0
6775888955,2016-05-06,3.36999988555908
6775888955,2016-05-07,1.4099999666214
6962181067,2016-04-12,6.73999977111816
6962181067,2016-04-13,3.74000000953674
6962181067,2016-04-14,1.02999997138977
6962181067,2016-04-15,3.6800000667572
6962181067,2016-04-16,8.73999977111816
6962181067,2016-04-17,6.71000003814697
6962181067,2016-04-18,7.53999996185303
6962181067,2016-04-19,7.09999990463257
6962181067,2016-04-20,9.55000019073486
6962181067,2016-04-21,9.71000003814697
6962181067,2016-04-22,7.09000015258789
6962181067,2016-04-23,13.2399997711182
6962181067,2016-04-24,3.3199999332428
6962181067,2016-04-25,9.27000045776367
6962181067,2016-04-26,6.90000009536743
6962181067,2016-04-27,6.82000017166138
6962181067,2016-04-28,8.35000038146973
6962181067,2016-04-29,7.1100001335144
6962181067,2016-04-30,6.65999984741211
6962181067,2016-05-01,3.60999989509583
6962181067,2016-05-02,8.53999996185303
6962181067,2016-05-03,8.11999988555908
6962181067,2016-05-04,6.71000003814697
6962181067,2016-05-05,6.96000003814697
6962181067,2016-05-06,3.91000008583069
6962181067,2016-05-07,4.5
6962181067,2016-05-08,2.76999998092651
6962181067,2016-05-09,8.72000026702881
6962181067,2016-05-10,10.210000038147
6962181067,2016-05-11,4.44000005722046
6962181067,2016-05-12,2.36999988555908
7007744171,2016-04-12,10.289999961853
7007744171,2016-04-13,9.64999961853027
7007744171,2016-04-14,8.23999977111816
7007744171,2016-04-15,3.52999997138977
7007744171,2016-04-16,3.09999990463257
7007744171,2016-04-17,5.3899998664856
7007744171,2016-04-18,10.9799995422363
7007744171,2016-04-19,10.4799995422363
7007744171,2016-04-20,11.3100004196167
7007744171,2016-04-21,9.1899995803833
7007744171,2016-04-22,10.2399997711182
